	text	level
	"أتمنى من اللٌه أن يصلح فيما بينكم, وأرجوا منكم أن تصلحوا ذات بِيْنَكُمْ"""	0
	في اعين العميل، كل الناس عملاء. هون عليك يا رجل.	-1
	كيف كان تقس الاسكا يا سيد ايمن?	0
	سني يكفر سني و السنة و الشيعة يكفرون و يحاربون بعض . مئات الأديان و المذاهب بالغرب يتعايشون و يبنون بلادهم و يتبعون لكن دينكم و لي دين .	0
	زعرور لايعترف ببعرور وبعرور لايعترف بزعرور ،، والله مشكله،،  من سنختار الان   ،، ساعدونا يادواعش النت	-1
	أخفض وزنك بالضحك! قال تسجيل صوتى على الأنترنت! هذا موقع نكت أم ماذا؟	-1
	لكل داء دواء يستطب به الا الحماقة اعيت من يداويها	0
	لو فعلها لكفرناه ورميناه بالحش هو وأميره الجديد أخو الروافض .	-1
	اوبس!! ماذا سيكون رد ابن الشارخ واسامة الكندي	0
	اتق الله يالعمور فالبومتيوت يحبونك	0
	الاخونج ليس لهم الحق في ابداء الراي في الدولة الاسلامية لانهم يحاربونها الى جانب التحالف الدولي الصليبي الصهيوصفوي	-1
	اخر كلمة مسجلة للعدناني وصف فيها الظواهري بالخرف جعلت الظواهري يسكت لمدة سنتين لا صوت ولا صورة هص ,  الظواهري كان يظن نفسوا خليفة حامى الحمى صار بزون بعد كلمة العدناني	-1
	بعد بضع سنين سؤف يُعلن أن الظواهري قد توفي من قبل ولن يعرف أبدا من كان ينتحل شخصه وسيضل المسلمون على سداجتهم، يصدقون كل شيء يقال قد قيل	-1
	الخرة أخو البول	-2
	للمرة الرابعة اشكر الجزيرة على التزامها بشروط النشر ودعمها للدواعش الارهابين كما اشكركم على عودة خريج جامعة السوربون الداعشية فيصل قاسم الذي دعى في مقالين في القدس العربي للتفاوض مع داعش	-1
	هؤلاء يجاهرون بردتهم فهم إخوان الروافض ولن تجد لظواهري مقطع واحد يكفرهم فيه في حين يبدع ويكفر المنتسبين لسنة فلا حرج من قتالهم فليسوا بمنافقين ولو على كلامك لما قاتلنا بشار لأنه أيضا يزعم الإسلام .	-1
	وكيف لا ترى أبوبكر البغدادي أهلا لها .. وأنت ترى إنجازاتها ؟!	-1
	دعها تحضر لخلافة على منهاج النبوة .	-1
	الان الان جاء القتال وبعدها نغزوهم ولا يغزونا	-1
	ماشاء الله يا بهلول إسم على مسمى في الذكاء والفطنة	-1
	لماذا لم يحدث هاذا الانفجار عندما دعا اردوغان الى مظاهرا مليونية نعم اهو عمل مفتعل من قبل اردوغان لتركيع الشعب تحت حكمه صنع في مطبخ اردوغان	-1
	الذين قاموا بهذا لنفجار هم الذين حتاجوا في محطة القطرات	0
	اسكت يا عراقي يا تركماني -حزب العمال اشرف منك	-1
	هذا جراء اردوغان السفاح!	-1
	البككة لم يفجروا مسجدا ولا سوقا ولا مضاهرة فكيف تقول عنه جبان وهو الذي دوخ الجيش التركي اما الجبناء فهم من يستهدف المدنيين العزل امثال الدواعش ومرتزقتهم من التركمان والبعثية وغيرهم	-1
	لقد تفنن المصريين بحصار غزة لقد اغزة فهم تلاميذ الصهاينة لقد خرجوا من عبائة الاسلام الى عبائة الصهاينة طبعا الا من رحم ربي	-1
	لا يحقد مثل هذا الحق على أهل غزة الا يهودي(والكل يعرف أصل الحاقد) ولا يمول مثل هذا الحاقد الا حاقد يهودي مثله(والكل يعرف أصول من يموله).	-1
	مدام الموضوع عن مصر فثق انهم هينشروا الأكاذيب لتشويهها	-1
	اشتباكات بين القاعده والاصلاح.يقولون(ماشفناهم يوم سرقوا شفناهم يوم اختلفوا على القسمه)	-1
	الان قتل 200 فئران من التحالف في مارب راح التحالف الكرتوني ينتقم من المدنيين ويقصف صنعاء اللعنة عليكم يا طواغيت يا ظلام ربي يخسف بكم الارض	-1
	يكفي ان متحدثه الدبلوماسيه الايرانيه سيده في موقع حساس .اماالرجعيه  الذكوريه  المهرجه ففي قعر الاستبداد.	-1
	السيدة افخم! تحياتنا لك !	0
	جمال والله ضحكتني, آخخخ لو أكو فد 10 مثلك بس منريد أكثر, كان انحلت كل مشاكلنه, انت شلون وردة ماكو مثلها, ها بس قبل ما انسى , يابه تره احنى بليا شي واكفين عاريّه , شويه على كيفك بينا	-1
	"وثائق وكيليكس تقول العكس تماما""، فالسعودية لم تدخر وسعا"" للتدخل في الشئون الايرانية كما اثبتت الوثائق ذلك!."	-1
	ولكن اللباس المحترم لا ينطبق تماما عن طريقة التحدث.	-1
	على دول الخليج تغيير سياستهم بإتباع نفس النهج الذي تتبعه إيران وهو تسليح الاهواز بكافه انواع الاسلحة لنسف إيران الصهيونية من الداخل وتفتيتها وإعادتها إلى حجمها المسخ	-1
	"مرضية أفخم مصابة ب""أفخم حالة مرضية"""	-1
	طيب اذا يعقوبيفيتش هو المترجم من العربية الى الاوكرانية ليش رد على أسئلة الجزيرة باللغة الاوكرانية ومش بالعربية ، ما هوي مترجم ..شو عندكن موقع بالأوكراني مثلا ..  غريب	-1
	ستحاكمون يامجرمين ياادنىخلق الله علىوجه الارض باجرامكم بالشعب اليمنىوليس تنظمون لجنةتحقيق	-1
	اطلقى التعليقا تبحق هؤلاء الصهيونيي نالعملاءادنىخلق الله على وجه الارض الذين يسمون حكام الخليج المجرمين الصهاينة يا جزيرة لو انتم رجال	-1
	رب قوم اعتدوا على قوم جويا بمساعده يانكيز.فلما نزلوا الارض نتفوهم القوم الاخريين بعون الله الحي.	-1
	بمثل مافعل الصهاينة بفلسطين وبكذبة المقاومة والممناعة وهم الجبهةالاولى(لاسرائيل)لا اعرف وو كان عندى احساس دائما ما تقوله وتدعية تلك الانظمةالجيوش الصهيونىة كذلك الجيش الصهيونىالسور ى كله كذب	-1
	السيسي مع إلى يدفع أكثر ، أدوله أرز يديكم تأييد ومباركة  ، تمنعوا عنه الأرز يسلط عليكم كلابه ينهشوا لحمكم  .	-1
	كل شيء ينتج من هذا اللقاء فاسد سواء كان قمحا ام خيارا ام عقولا متعفنة او ضميرا غائبا لايرى جرائمهما	-1
	السفاح والدمية.	-1
	العميل يبحث مع سيده وكل ما اصاب امتنا من العملاء للمستعمرين كالاسد الصهيونى والسيسى وترك شعوبنا حكمهم بيدهم وتدفع الثمن	-1
	اعلم علم اليقين انكم تكلمتم عني حين ناشقتم إنزال هذه الصفحه ههههههه	-1
	رئيس تعز هو المحافظ هائل وهذا ممن يتلقون الفتات بايع اصله ودمه هدر,لانه مفسد في الارض.	-1
	الذين على وشك الانهيار هم عملاء اليهوذ حكما على السعودية	-1
	الذين علىشافةالانهيارهم عملاءالسعودية ولا تحاولون ان تظهروهم انهم مع الثورةفهم اشد الاعداء	-1
	اشوف جعبه وبندقيه عوزي.	-1
	صاح الوالي يا ابالحصاني. فوقف واجاب:مولاي.فانتفض الوالي وقال: خيبه,اتفووووووه.بصق الوالي في وجه ابا الحصيني؟.ولم يمض شهر حتى انتهت جرائم بوق الدياي في قريه الحصينه.	-1
	انا اشكرك فحل من ظهر فحل	0
	"ادا قرات جملة مفيدة فيها كلمتان .. البترول + البوليزاريو ف     ""احلف و ما تخافش"" ان صاحبها مغربي .و الله المغارب يحسبون للبترول الجزائري اكثر مما نحسب نحن رغم اننا هم ملاكه"	-1
	اخوانى المغاربة تكلمو فى السياسة من فضلكم بدل السب و الشتم و اصطوانتكم المشروخة....لقد سممتم كل المواقع الالكترونية و اصبحتم اضحوكة المواقع العربية ....ارتقو قليلا فى تعليقاتكم	-1
	لا حول ولا قوة الا بالله ما فعلت بهم حماس وخدمة (لاسرائيل)	-1
	ملوكنا و شعبنا السعودي اصل العرب و اللي الحرمين على ارضنا  و اساس قدسكم طلّقكم يا اللي بالقدس بالثلاثة يعني طلاق باين! خلّوا تركيا و ايران ينفعونكم و يردّونها لكم!	-1
	كيف الحال أستاذ صائب عريقات	-1
	أنشر:  أملنا فيكم يا أبناء السامية. لقد ذل العرب الرجعية و الدكتاتورية العسكرية. اتحدو هذا هو يومكم وستكونو مفخرتأ للجميع في هذا العالم الذي هتك بنا و بكم.	0
	هل هناك شك في الدوافع الدينية الباطلة التي كانت وراء نشوء الكيان الصهيوني؟؟!!	-1
	عمكم طارق الفقير العنزي	0
	إرحل يا عباس لو بقي في عروقك رذاذ من حياء، فلسطين لا تحتاج إلى معوقين لإدارة معركتها مع التحرير ضد عدو حقير.	-1
	عجل يا امير المؤمنين ابو بكر البغدادي , عجل وحرر الامارات التي تحرس الحدود الصهيونيه , حررنا من الحكام الذين يخونون امتنا , وانطلق الى القدس حفظك وحفظ جندك الله . اللهم انصره عليهم , اللهم امين .	-1
	نسال الله لهم التوفيق والنجاح فنجاحهم نجاح لنا جميعا	0
	لن تنجح هذه الخطوة مع خالد مشعل بحصد نتائج الانتفاضة التي يقودها شبان صغار غير حزبيين. أظن أنه مفكر حاله مثل مرسي مصر الذي حصد نتائج ثورة شباب مصر بدون أدنى مجهود .	0
	أنا كمواطن جزائري يحب وطنه أقول حيا ا لله ولي أمرنا أمير المؤمنين الخليفة إبراهيم عواد.	0
	هل هذا المقعد يصلح لأن يكون رئيسا للبلاد؟  هذا سبب تخلف العرب.	-1
	انشاءالله امريكا تخلصنا من الملحدين حزب البككه المجرم وانشاءالله كردستاننا تخلص من هذا الحزب الفاشي بمساعده امريكا والخيرين في تركيا سيذهب البككه للجحيم.	-1
	عساكرمصر سرطان يصول ويجول في كامل الجسد المريض ينهشه نهشا ويمتصه كما تمتص الدراكيلادماء ضحاياها..عساكرمصر جهال ضلاليون ودمويون لايجيدون غير القتل على طريقة الجزارين المتوحشين..	-1
	تحية للشعب الفلسطيني الحر.. اقترح وضع السموم على السكاكين لقتل الجنود الاسرائيليين	-1
	ومن أظلم ممن منع مساجد الله أن يذكر فيها اسمه وسعى في خرابها أولئك ما كان لهم أن يدخلوها إلا خائفين لهم في الدنيا خزي ولهم في الآخرة عذاب عظيم	0
	أملنا كبير فى أن يقوم تنظيم ولاية سيناء بفك الحصار عن أهل غزة من جهة سيناء لإيصال المدد. إغراق السيسى للأنفاق يلزم المواجهة على سطح الأرض.	-1
	من لافروف و من كيري و من الجبير   لاقول الا قول حمص و القابون و ادلب و حلب و الشغور	-1
	السعودية تزاود على المواقف الامريكية لتثبت لها انها مخلصة بتنفيذ سياساتها في المنطقة او ان امريكا تدفع بالسعودية لتلك المواقف المتشنجة لتتحمل السعودية وزرها ولتبقى امريكا محافظة على ماء وجهها	-1
	مواقف ايران من القضايا في الدول العربية تشير الى انها تريد ان تكون دولة استعمارية ولديها نفوذ على بعض الدول لتتحكم بسياسات تلك الدول مع ان مقومها الوحيد هو البترودولار	-1
	السعودية تزاود على المواقف الامريكية لتثبت لها انها مخلصة بتنفيذ سياساتها في المنطقة او ان امريكا تدفع بالسعودية لتلك المواقف المتشنجة لتتحمل السعودية وزرها	-1
	الى جهنم وبئس المصير .. جماعة ارهابية لا تحترم المواطن المصري وسعت لهدم الدولة المصرية بشتى الطرق بتعاون مع اطراف خارجية واولهم قطر	-1
	أسأل الله أن ينتقم منك يالسيسي ومن حزبك وأن يجعلك عبرة للمعتبرين .  آمين	-1
	"هل الجزيرة تسمح بالسب؟ و هل ""قذر"" سب؟"	-1
	سلمى الجمل انتي قمر ياحبيبتي . فين رولا ابراهيم ؟ سلميلي عليها وبوسيلي خدها وطولي عايه ههههههههه	-1
	والله حضك ياتوفيق طه بجنبك فرس . ياحضك	0
	توفيق طه تسمحلي اداوم  مكانك يوم واحد بس	0
	الجيش الحر ومايسمى معارضه ضاعوا بالطوشه.على بالهم انقلابات زمان والبيان رقم 1 وانتهى الامر.اليوم القاعده وداعش مافيه الا قطع رؤوس وبقر بطون.	-1
	نحسبهم عند الله شهداء كل من الشهيد سعد راضي عياش العنزي و اخيه عبدالعزيز راضي عياش العنزي	0
	اقطعوا رأسه و ارسلوا الرأس الى خليفته .	-1
	مايزعجني دائما هو أن أسمع أن تمت تصفية فلان بمجرد الإشتباه به أن ينتمي إلى تنظيم ما.  أريد أن أسأل علماء السعوديه قبل أن يدعوا لملكهم الدعاء المعروف والمكرر، هل يجوز شرعا قتل نفس بمجرد الإشتباه فقط؟	-1
	للاسف هؤلاء المغرورين,ظنو ان هناك خلافة اسلامية حقيقية,كما اخبرهم زعيمهم ابو جهل البغدادي,قتلوا ابن عمهم بدون سبب.	-1
	كذلك فلسطنيون لا يحتاجون للمقاومة عدو الأسرائيلي يستطيعون تعايش معهم و يصبحون الأسرائيلين	0
	الوصفه الوحيده القادره على تدمير الانفلونزا هى خلطة فول مع فلافل مع سبانخ وملوخيه .......انا اتكلم من خبره شخصيه ....فى الاول ستشعر بغثيان ثم بعد الغثيان ستشعر انك اسد....... لا اقصد بشار الاسد .	-1
	طيب تظل مفعلة على طول عندكم ياعرب . ياأمة ضحكت من غبائها الأمم هو احنا كل يوم نقتل بعضنا باسم الدين وبصيحة الله أكبر  وزعلانين ليش يعاملونا بإزدواجية  هو لما يكون فينا إنسانية بالأول	-1
	مقال تافه....	-1
	الإعلان العالمي لحقوق الإنسان يقضي بأن يتمتع كل فرد بحرية العقيدة و إشهارها. فيتم قطع رأسه عند الدول الإرهابية الهمجية كقطر و السعودية.	-1
	هذه كلها مسرحية لإظهار و كأن إسرائيل و إيران و سوريا أعداء فيما بينهم , و الحقيقة هم أصدقاء وأولاد أعمام في حربهم ضد اسود الدولة التي باتت تقربهم إلى حتفهم عند دابق.	-1
	نريد من محور المقاومة برميل متفجر واحد,و ليست براميل متفجرة	-1
	كلما تنجس الوعاء لا بد من غسله لكن  هل يمكن تطهير النجاسه بالنجاسه?	-1
	واحد أخر قال الميادين أيهما نصدق	0
	ليس لدي مشكلة مع اسرائيل وهذه المشكلة هي بين الاسرائيلين والفلسطينين ونتمنى منهم ان يحلوهها للحيلولة دون اراقة دماء اخرى	0
	تتوقع الخنزيره انها تقدر تحرك الناس على كيفها ؟؟؟؟ ماصار احد يصدقكم ولايهتم لاخباركم ياخنازين .. ولاشهد لكم صحيفه اسرائيليه ؟ ومستشرق اسرائيلي بئس الشاهد والمشهود له الساقطه	-1
	القنوات العربية نائمة ولعن الله من ايقظها	-1
	لكنها مع الأسف فهي تخدم لفائدة أجندات أجنبية و ليست للمسلمين لأن المعلومات التي يجب أن تنشر لا نجدها.لذلك وجب عليه أن يشكرها	-1
	أنتم في الجزيرة أشر علينا وعلى العالم وتودوون المصائب في مصر والعالم أن لا تنتهي  لكن رغم انوفكم ستعود مصر إلى مراتبها  ويسود الرخاء بها وأنتم للمزبلة.	-1
	هههه فين المظاهرات ياخوانا انا عايز اشوف حتى اتنين اخوان ماشيين مع بعض الاخوان الى زوال العالم الحر بقيادة السيسى سيقضى على الافكار المريضة الشاذة للاخوان تحيا مصر	-1
	شوف الحاقدين الصهيونيين الايرانيين كيف حولوا سورية وبدعمهم من (اسرائيل)	-1
	سؤال لماذا  يتجاهل العربان  تفسير النبي صلى الله عليه وسلم لأية (وإن تتولوا يستبدل قوما غيركم ثم لا يكونوا أمثالكم ) قول موتوا بغيظكم  هذا وعد الله وحكمه وبشرى رسوله	0
	مايصير سكر وعربده في نهار رمضان . احترموا مشاعر المسلمين .المحترم يحترم . الغير محترم نتصل على داعش تتفاهم معه .	-1
	ميليشيات السيسي و قوات الأمن المصرية المهترئة الشديدة الترهل و البطء و البدائية الأداء  لن تستطيع صد هجمات داعش.	-1
	متى يتخلى الوهابية عن الكذب وتدليس؟ كشف تدليس وكذب وخداع الوهابية	-1
	الفنادق عادت لاحتضان الفجور والعري قال الله تعالى :(وإن عدتم عدنا) صدق الله العظيم	-1
	يا ابناء القحبة في قناة الخنزيرة عليكم تسمية الاحداث بمسمياتها فهذه اسمها عمليات ارهابية على ابرياء وليست عراك بين عصابات	-2
	يجب تعديل بعض نصوص الإسلام. كما قلت سابقاً العالم بحاجة الى الرحمة وليس الى الدين!	0
	تونس تعرف مصدر الإرهاب و لكن لا تجرؤ على الكلام لانها اذا تكلمت تتهم انها مع سوريا ضد الإرهاب.	0
	الم تقولو انكم اسود وابطال وبككي ويبجي  وماني عارف شنو   ونتصرتم علينا لشجاعتكم الخارقة  ...لماذا تلطم اذا	0
	هزمنا حزب (....) والله ضحكتني ههههه  لا يا شيخ	0
	كيف القتل لتكفير ملة إينما كانو والقتل كردة فعل،هذا تناقض في أسباب القتل.	0
	قتلى اهل السنة بالاف على يد الروافض والتخالف العربي المخزي ولا بواكي لهم اللطم والعويل والصياح بالمجان فهلموا ياروافض ومنافقين واسلاميين معتدلين إلطموا فلا يضر السحاب نباح الكلاب	-1
	"كل هذا لا يعنيهم في شيء مفهوم الفتنه عندهم اذا وصلت النار لمن يعطيهم الراتب الشهري هنا تكون فتنه والشجب والادانه مدفوع الاجر ""بدلات""!!"	-1
	الله يا ابن قطيم صرت سلفي و كردي الدوسري او تركي الدوسري وش صار .. تدرون انا صرت علماني ليبرالي منفتح (( بغير اسمي اتمنى تعتمدون هذا الاسم ))	-1
	الله يا ابن قطيم صرت سلفي و كردي الدوسري او تركي الدوسري وش صار .. تدرون انا صرت علماني ليبرالي سعودي متفتح (( بغير اسمي اتمنى تعتمدون هذا الاسم ))	-1
	الله يا ابن قطيم صرت سلفي و كردي الدوسري او تركي الدوسري وش صار سعودي معتدل .. تدرون انا صرت علماني ليبرالي سعودي متفتح (( بغير اسمي اتمنى تعتمدون هذا الاسم ))	-1
	رد على السلفي السلولي :بماذا تنفذ ايران الرافضة اهدافها في بلد العرب لولا الشيعة العرب الأنجاس ؟!؟!	-1
	داعش نقلت الارهاب( تيروريزم )الى مرحلة اجرامية اعلى ...وهي الارعاب (هوروريزم)...الإرهاب يُخوف ويُرهب ..ألارعاب يُهوّل ويُرعب.	0
	جثث جاثية كان لها احﻻمها وتوقفت	0
	انت تکذب وكلامك من باب المجاملات الرخيصة لانكم تكفرون الشيعة والشيعة يكفرونكم وهذا معلوم لكل فاص ودان!	-1
	وماذاعن السلفيين الخليجيين الذين ايدوا سفك دماءالآلاف من المسلمین فی مصرلابل شارکوافیه باموالهم هل تنطبق الآیات الکریمة عليهم ايضا ام لا؟!	-1
	اي تفجيراواغتيال في اي دوله عربيه او بالعالم تقف ورائه السي اي ايه الامريكيه والموساد الاسرائيلي والمخابرات السعوديه	-1
	عندكم من العهر مايكفي لابادة بعضكم البعض فكل ماخرج عاهر من بينكم تنسبونه لداعش دولة اﻻسﻻم لعنة الله عليكم	-2
	ردة فعل لفشل التحالف في ارجاع هادي الى اليمن.	0
	يشوه الدولة الاسلامية؟؟؟؟ انها ارهاب خالص لا يؤده الا ارهابى	-1
	أنا أستغرب كيف يستغرب الناس هجمات في دولة أعلنت الحرب على الدولة الإسلامية هل من المنطق أن تعلن الحرب على خصم تهاجمه بكل الأسلحة ثم تستغرب لما يهاجمك	0
	انا كسلفي سعودي ارى ان السعوديه ريئه من هذه الاعمال السعوديه بلد ديمقراطي ولولا الله ثم السعوديه لاكنت اليمن تعيش في بحر من الدم والعراق يعيش في بحر من الدماء ولكان حال مصر يعجز اللسان عن وصفه	0
	اقول آمين	0
	الإمبراطورية الفارسية الوهم تأكل أبناءها !	-1
	هل من يتهم ام المؤمنين بالزنى شهيد ما كنت عارف انا بحسبو كافر	-1
	الحمد لله على نعمة الاسلام !!؟؟	0
	خسارة التحالف في الحرب ونيل أي مكاسب من تدخله في اليمن وسوريا والشحن الإعلامي ضد ايران والفتاوى التكفيرية تبث الفتن في الخليج خدمة للصهاينه	0
	ما دام حكم ملك عادل، فكيف بحاكم ظالم وسيكوباتي فاشل ؟؟	-1
	والله انتم والسيس الانقلابي ايها الجرائد سواء,اذا اخذ الشعب المصري السلاح ليستعيد شرعيته تدرجون علي قائمة الارهاب,ولاكن اخرسو ,يا عبيد الصهاينة.	-1
	بدا التقهقر للورا بالنسبة للحوثيين وتحرير عدن سيكون بمثابة النواة لتحرير كل اليمن من نجاسة الامد المجوسي وبدات نهاية مشروعهم في المنطقة مبروك النصر لليمنيين	-1
	لا ينفع مع صفايح الزباله سوى براميل متفجره .	-1
	من حق تركيا ضرب الأكراد لسببين 1- الأكراد لم يصوت لسيد أردوغان. 2- أصبح للأكراد مكانة في سوريا والعراق ومن ثم مساندة داعش....	-1
	اوروك (العراق!) بلد غير اعرابي و تواجد الاعرابي فيه تعني الاحتلال!	-1
	الزحف الايراني الشيعي اخطر من اليهودي وتحالفوا على عرب السنة وماصين في مشروع الابادة ودفنت القضية الفلسطنية	-1
	ستخرج الثورة ذلك الخاهام الخمينى من لحيته	-1
	للاسف نصدق كل شئ ههههههههههههه طيب انا دخلت الجنة وانا صغير ورب الكعبة صادق :)	-1
	انا عشت مع الجنس الصيني والكوري واياباني في شمال امريكا وهم اوسخ شعوب العالم شفته بحبهم لانفسهم وللمال ويكرهون كل شعوب لعالم عدا الجنس الابيض احساسهم بالنقص, عمرك شفت صيني اسو	-1
	سيقول الأغبياء من الإعراب والاكراد أن حكومة الصين هي داعش!	-1
	وهناك مسلمين يكرهون كل من غير مسلم اشد كراهية ايضا فلا وجود للملاءىكة على الارض	-1
	الصينيون لم يبتلوا بثلة من المتفلسفين والروابض العلمانيين الذين يصرخون عويلا ونحيبا بحجة الحرية كلما تم حظر أفعال ومظاهر خليعة	-1
	لازم تقرفونا على أول الصبح يعني ؟؟!! قاعد ولا مقرفص ولا مقعمز مو مهم، المهم ما يكون إمساك.	-1
	اكثر ما يهمني كانسان عربي، هو ماذا آكل يوميا ومتى اتغوط.	-1
	ماهذه السخافة يا جزيرتنا العزيزة !!!	-1
	حبيبي لا قرفصاء ولا فسفساء.. مع الارهاب وداعش وغيرو احسن شئ تسويها واقف او في وضعية الركض	-1
	هناك أناس يموتون جوعا بسبب الحصار المضروب عليهم وهؤلاء هم أولى بأن نفكر في حالهم وفي السبيل لإنقاذ حياتهم عوض التفكير في الطريقة المثلى لإخراج فضلاتنا من بطوننا  المتخومة والممتلءة عن آخرها...	-1
	النبرز السليم في الجسم السليم !	-1
	على قراءة التعاليق فنحن العرب تمكننا تماما من التغوطولوجيا بل تفوقنا على الغربيين و اليابانيين في هذا العلم.	-1
	التقرفص على الكرسي الغربي هل له اضرار ؟	0
	الى الاخ كاتب التعليق اشرب كاستين حليب مبستر على الريق  بدينك انت مو من الشام  العاصمة دمشق	-1
	من المستفيد من إلغاء تبرعات المساجد بمصر؟ المستفيد الوحيد هو النظام السعودي و الصهيونية.	-1
	صحيح ماذا بشأن الأموال التي تجمع في الكنائس بدون رقابة من الدولة الفاشلة الفاشية!!!!	-1
	اجل اشلون لو لعبو ضد البايرن ايش رايح يكون !!!!!!!! شكلها بتكون فضيحه على الاسبانيين !!!!!!!!	-1
	انهزموا البارح من اليوفي واصبحوا اليوم في المحاكم لتاثير على باقي مباريات برشلونا في محاولة خسيسه لمنعهم من تحقيق البطولات فاشلين في اللعب والاخلاق!	-1
	لما قرأة مقال نسيت نفسي كأنا الأنسان , و أعش على سطح الأرض	0
	لن يأتينا بعدُ غير الدَّجال والمهدي والمسيح وقد سبقهم التَّتار وعبدالناصر وداعش والسيسي.	-1
	هههههههه ، لقد أضحكتني. فعلاً الجهل و الرجعية ليس لهما حدود.	-1
	تتحداهم بالقرآن!؟ كانت هذه الجملة تقال عندما بدأ الأطباء العلماء(الغربيين طبعا) بإذاعة نجاحهم في تحديد نوع الجنين، وكذبها معظم المسلمين خلال سنوات طويلة بعد ذلك الإعلان.	-1
	قل خيرا او اصمت انت ليس لديك معلومه لتضيفها ما دخل الدين بالابحاث الفضائيه وانت من تمثل حتى تتحدى. علماء المسلمين الاوائل قد ابهروا العالم بابحاثهم ولم يقحموا الدين في نشاطهم فكان التقدم و الرقي	0
	نحن فقط مهتمين بتفسير القرآن ثم تفسير تفسير القرآن ثم تفسير تفسير تفسير القرآن ولم نأخذ قط شيء من علم هذه التفاسير لنتعلم منها .. نحن فقط شطار بمحارية المتعلمين	0
	قوم يقصفون رســـــل إلإغاثة ٠ يشبهون البشر تماما٠	-1
	بل الدليل القاطع هو ولما قضى زيد منها وطره زوجناكها	0
	معلومات ناسا المؤثقة بالأدلة القاطعة و دعم كل العلماء لم تقنعك و خرافات و أساطير مضى عليها 1400 سنة تشكل إيمانا راسخا. المشي على القمر خرافة و السفر إلى السماء على ظهر بغل مجنح حقيقة	-1
	البحث عن حضارات متقدمة عنا بآلاف أو ملايين السنين من حيث التكنولوجيا وكشف وجودنا لهم سيكون مثل اظهار الصراصير انفسهم فجأة لإنسان مهموم قاعد يأكل بطيخ	-1
	الله اعلم يا جزيرة، ما من معلومة او معتقد يخل بالعقيدة الاسلاميه الا سارعتم الى نشرها. دعوا علم الغيب لمن خلقه.	-1
	حقا شيء غريب على شعب ساخ في النوم.	-1
	لاأفهم ما دخل الٱية في الموضوع	0
	هههههه،،، صحيح والله، من على الأرض من نفس جنس الإنسان لم يسلموا فما بالنا بكاءنات أخرى !	0
	لمن يخشى أن يهاجمونا : ( مسافة السكة ) ؟!	0
	هؤلاء اخوان السيسي.	-1
	وماذا عن كنيسة ايا صوفيا في تركيا؟ والكثير من الكنائس الأخرى ؟ ملاحظة للجزيرة كفاية اظهار المسلمين انهم ضحية دائما وانهم يتعرضون لموءامرة. صارت اسطوانة مشروخة	-1
	ليفجروه بعملية انتحارية ..خلوه كما هو احسن .	-1
	¿¡ وهل يخص اسبانيا الاسمنت والحجارة واليد العاملة حتى تلجا الى مسجد شيد بآيادي عربية لعبادة الواحد القهار!?	0
	كم من كنيسة و معبد دنسه الجراد الإسلامي و انتهك قدسيته و لم ينبز هؤلاء الامعات ببنت شفة.	-1
	لو وصلوا هناك لطالبوا بتطبيق الشريعة. افضل انهم لم يصلوا. هم ذهبوا الى الجنة واوروبا تعيش بسلام	-1
	محافظة أغنى من الكويت ولا يستطيع اللطام العبادي توفير الكهرباء لهم. يا للعار يا للعيب	-1
	دا إنتا طلعت عيل سيس يا سيسي .... كلم داعش يبعتولك المخرج بتاعهم يزبطلك أفلامك شوية ....   هههههههههههه	-1
	السيسي بتاعك هو يلي قتل النائب العام يا منافقين	-1
	بعض الداعمين للإنقلاب والمطبلين له والمدافعين عنه  هم أحقر من الصهاينة وأخس من الكلاب ، دة رأي	-1
	الله يتقبلهم  على كل هاذه هي نهاية سلميتنا اقوى من البنتجان	-1
	أولا الرئيس مرسي ليس مخلوع بل هو رئيس شرعي تم الإنقلاب عليه، ثانيا إنت إما عبيط أو بتستعبط. نحن في القرن الواحد وعشرون وعصر التطنولوجيا ولم يعد ينطلي على أحد روايات الأنظمة العربيه الفاسده والمفبركه.	-1
	السيسى القاتل وعصابته	-1
	كل شيء ظهر وانكشف ياأعداء الله .كل شيء يقوم به هذا المجرم وزبانيته ينسب إلى الإخوان  .هم أشرف منكم  وسيظهرهم الله عز وجل عليكم.	-1
	اللهم غر حلمك هدا الفاجر فأمعن في قتل عبادك وهم صيام اللهم أرنا فيه عجائب قدرتك و ولي على المصريين من ترضاه لهم لا إله إلا أنت  لك الحمد حتى ترضى و لا حول و لا قوة إلا بك	-1
	على المصريين ان يتخلصوا من السيسي قبل ان يشعل الحرب داخل مصر	-1
	كفى ترويجاً لعصابة داعش ثم كيف يُعالَج السرطان بداء خطير لم يُرينا إلا القتل والكذب؟٠ إخرسوا يرحمكم الله	-1
	سنكون سعداء عندما نرسلكم جميعا الى جنتكم	0
	الظاهر أنك كبير السن على مشارف القبر و صغير العقل  كما نقول في الجزائر كبير أو جايج   ستكتب شهادتك و تسأل عنها يا الجايح	-1
	اقولها وامري الى الله ,,, ملعون كل فلسطيني يؤيد هذه العصابه التابعه لهذا الملعون المسمى بالسيسي ,وذلك من اجل اعتبارات سياسه لانتمائه لهذه السلطه الفاسده ,,, ولعداوته لحركة حماس .....	-1
